Name,Frequency
Jaynetta,1
Jazmine,1
Jazmon,1
Jeanette,1
Jene,1
Jenni,1
Jennie,1
Jessie,1
Jewell,1
Jia,1
Jill,1
Jillian,1
Jolene,1
Jordin,1
Joyner,1
Judy,1
Julie,1
Kaayla,1
Kaela,1
Kahleah,1
Kaila,1
Kalana,1
Kalani,1
Kaleena,1
Kamela,1
Kamesha,1
Kamiah,1
Kamiko,1
Karen,1
Karima,1
Karlie,1
Katasha,1
Katelan,1
Kathleen,1
Katrina,1
Katryna,1
Katy,1
Kayte,1
Kedra,1
Keitha,1
Kellie,1
Kendra,1
Kenisha,1
Kennedy,1
Keri,1
Kerri,1
Ketia,1
Khadijah,1
Khayla,1
Kia,1
Kiah,1
Kiana,1
Kianna,1
Kiara,1
Kierstan,1
Kiesha,1
Kimberly,1
Kisha,1
Kylee,1
Kysre,1
La'Keshia,1
La'Shawn,1
La'Tangela,1
LaCharlotte,1
LaNeishea,1
LaQuanda,1
LaTonya,1
Lady,1
Lanay,1
Larecha,1
Latasha,1
Laura,1
Laurie,1
Layshia,1
Le'coe,1
Leah,1
Leaonna,1
Leigh,1
Leilani,1
Lenae,1
Lesley,1
Leslie,1
Linda,1
Linnae,1
Liz,1
Loree,1
Lynetta,1
Lynette,1
Lynn,1
Madinah,1
Maggie,1
Makayla,1
Mandisa,1
Marcedes,1
Marcie,1
Maren,1
Margold,1
Marie,1
Marina,1
Marion,1
Marissa,1
Markeisha,1
Markita,1
Marla,1
Maylana,1
Meighan,1
Mercedes,1
Merlakia,1
Mfon,1
Michaela,1
Michele,1
Mikiah,1
Milena,1
Mistie,1
Molly,1
Morenike,1
Morgan,1
Moriah,1
Murriel,1
Myisha,1
NaLyssa,1
Nadirah,1
Nakia,1
Nancy,1
Naomi,1
Napheesa,1
Natisha,1
Navonda,1
Naz,1
Nekeshia,1
Niele,1
Niesa,1
Nneka,1
Noelle,1
Nykesha,1
Nyree,1
Octavia,1
Odyssey,1
Olayinka,1
Olivia,1
Olympia,1
Paige,1
Pamela,1
Paris,1
Pat,1
Pauline,1
Plenette,1
Porsha,1
Quacy,1
Quanitra,1
Queen,1
Quianna,1
Rae,1
Raegan,1
Raigyne,1
Raina,1
Rashanda,1
Rebecca,1
Rebekah,1
Rebekkah,1
Rehema,1
Rennia,1
Reshanda,1
Reshea,1
Rhyne,1
Riquna,1
Rita,1
Robin,1
Roneeka,1
Rushia,1
Ruth,1
Ruthie,1
Ruthy,1
Ryneldi,1
Sabrina,1
Sam,1
Sami,1
Sandora,1
Saniya,1
Sasha,1
Satou,1
Scholanda,1
Seimone,1
Semeka,1
Sequoia,1
Shae,1
Shakira,1
Shalee,1
Shalonda,1
Shameka,1
Shanece,1
Shanele,1
Shanna,1
Shantia,1
Shaquala,1
Sharnee,1
Sharon,1
Shatori,1
Shaunzinski,1
Shavonte,1
Shay,1
Shea,1
Sheila,1
Shekinna,1
Shenise,1
Shereka,1
Sheri,1
Sherill,1
Sheryl,1
Shey,1
Shoni,1
Shyra,1
Sidney,1
Skylar,1
Sonia,1
Sophia,1
Sparkle,1
Stefanie,1
Stella,1
Sug,1
Sugar,1
Summer,1
Susan,1
Susie,1
Suzie,1
Swin,1
Ta'Shia,1
Tai,1
Taj,1
Takeisha,1
Tamecka,1
Tamera,1
Tamicha,1
Tammi,1
Tammy,1
Tan,1
Tanae,1
Tangela,1
Tanisha,1
Tara,1
Tari,1
Tausha,1
Tawona,1
Tayler,1
Taylor,1
Te'a,1
Teaira,1
Temeka,1
Temi,1
Tera,1
Texlin,1
Theresa,1
Tianna,1
Tierra,1
Tiffani,1
Toccara,1
Tora,1
Travesa,1
Trena,1
Tricia,1
Trina,1
Trisha,1
Tyasha,1
Tye'sha,1
Tynesha,1
Tyresa,1
Ukari,1
Umeki,1
Usha,1
Val,1
Valerie,1
Venus,1
Veronica,1
Vickie,1
Vicky,1
Wanda,1
Wanisha,1
Wendi,1
Wendy,1
Willnett,1
Yvette,1
Mary,1
Patricia,1
Maria,1
Carol,1
Sandra,1
Diane,1
Sarah,1
Brenda,1
Kathy,1
Janet,1
Christine,1
Joyce,1
